10.00,200.00
10.05,198.00
10.10,196.00
10.15,192.00
10.20,189.00
10.25,187.00
10.30,185.00
10.35,180.00
10.40,177.00
10.45,174.00
10.50,173.00
10.55,170.00
10.60,170.00
10.65,170.00
10.70,166.00
10.75,161.00
10.80,160.00
10.85,158.00
10.90,156.00
10.95,153.00
11.00,148.00
11.05,145.00
11.10,141.00
11.15,138.00
11.20,136.00
11.25,134.00
11.30,131.00
11.35,130.00
11.40,128.00
11.45,120.00
11.50,120.00
11.55,119.00
11.60,118.00
11.65,115.00
11.70,114.00
11.75,112.00
11.80,107.00
11.85,104.00
11.90,102.00
11.95,102.00
12.00,96.00
12.05,95.00
12.10,92.00
12.15,91.00
12.20,87.00
12.25,83.00
12.30,80.00
12.35,75.00
12.40,74.00
12.45,72.00
12.50,72.00
12.55,69.00
12.60,68.00
12.65,67.00
12.70,65.00
12.75,63.00
12.80,60.00
12.85,59.00
12.90,56.00
12.95,56.00
13.00,54.00
13.05,53.00
13.10,50.00
13.15,49.00
13.20,47.00
13.25,46.00
13.30,46.00
13.35,42.00
13.40,42.00
13.45,39.00
13.50,38.00
13.55,36.00
13.60,34.00
13.65,34.00
13.70,33.00
13.75,33.00
13.80,31.00
13.85,31.00
13.90,29.00
13.95,29.00
14.00,28.00
14.05,28.00
14.10,28.00
14.15,27.00
14.20,25.00
14.25,25.00
14.30,25.00
14.35,25.00
14.40,25.00
14.45,25.00
14.50,24.00
14.55,23.00
14.60,22.00
14.65,22.00
14.70,21.00
14.75,21.00
14.80,20.00
14.85,20.00
14.90,19.00
14.95,18.00
