0.99,212.00
1.00,212.00
1.00,100.00
1.01,100.00
1.02,100.00
1.03,100.00
1.03,100.00
1.04,100.00
1.05,100.00
1.06,100.00
1.06,100.00
1.07,100.00
1.08,100.00
1.09,100.00
1.09,100.00
1.10,100.00
1.11,100.00
1.12,100.00
1.12,100.00
1.13,100.00
1.14,100.00
1.15,100.00
1.15,100.00
1.16,100.00
1.17,100.00
1.18,100.00
1.18,100.00
1.19,100.00
1.20,100.00
1.21,100.00
1.21,100.00
1.22,100.00
1.23,100.00
1.24,100.00
1.24,100.00
1.25,100.00
1.26,100.00
1.27,100.00
1.27,100.00
1.28,100.00
1.29,100.00
1.30,100.00
1.30,100.00
1.31,100.00
1.32,100.00
1.33,100.00
1.33,100.00
1.34,100.00
1.35,100.00
1.36,100.00
1.36,100.00
1.37,100.00
1.38,100.00
1.39,100.00
1.39,100.00
1.40,100.00
1.41,100.00
1.42,34.00
1.42,34.00
1.43,34.00
1.44,34.00
1.45,34.00
1.45,34.00
1.46,34.00
1.47,34.00
1.48,34.00
1.48,34.00
1.49,34.00
1.50,34.00
1.51,34.00
1.51,34.00
1.52,34.00
1.53,34.00
1.54,34.00
1.54,34.00
1.55,34.00
1.56,34.00
1.57,34.00
1.57,34.00
1.58,34.00
1.59,34.00
1.60,34.00
1.60,34.00
1.61,34.00
1.62,34.00
1.63,34.00
1.63,34.00
1.64,34.00
1.65,34.00
1.66,34.00
1.66,34.00
1.67,34.00
1.68,34.00
1.69,34.00
1.69,34.00
1.70,34.00
1.71,34.00
1.72,34.00
1.72,34.00
1.73,17.00
