0.9900,212.0000
0.9975,212.0000
1.0050,93.0000
1.0125,89.0000
1.0200,91.0000
1.0275,87.0000
1.0350,100.0000
1.0425,95.0000
1.0500,94.0000
1.0575,88.0000
1.0650,81.0000
1.0725,98.0000
1.0800,92.0000
1.0875,91.0000
1.0950,95.0000
1.1025,95.0000
1.1100,91.0000
1.1175,88.0000
1.1250,98.0000
1.1325,94.0000
1.1400,89.0000
1.1475,88.0000
1.1550,89.0000
1.1625,89.0000
1.1700,86.0000
1.1775,96.0000
1.1850,87.0000
1.1925,88.0000
1.2000,94.0000
1.2075,90.0000
1.2150,105.0000
1.2225,86.0000
1.2300,89.0000
1.2375,87.0000
1.2450,85.0000
1.2525,88.0000
1.2600,86.0000
1.2675,89.0000
1.2750,93.0000
1.2825,90.0000
1.2900,93.0000
1.2975,106.0000
1.3050,93.0000
1.3125,93.0000
1.3200,90.0000
1.3275,93.0000
1.3350,88.0000
1.3425,89.0000
1.3500,88.0000
1.3575,91.0000
1.3650,91.0000
1.3725,92.0000
1.3800,93.0000
1.3875,90.0000
1.3950,90.0000
1.4025,94.0000
1.4100,94.0000
1.4175,33.0000
1.4250,28.0000
1.4325,38.0000
1.4400,31.0000
1.4475,31.0000
1.4550,30.0000
1.4625,32.0000
1.4700,30.0000
1.4775,32.0000
1.4850,32.0000
1.4925,34.0000
1.5000,34.0000
1.5075,34.0000
1.5150,34.0000
1.5225,31.0000
1.5300,29.0000
1.5375,34.0000
1.5450,34.0000
1.5525,34.0000
1.5600,31.0000
1.5675,31.0000
1.5750,31.0000
1.5825,36.0000
1.5900,31.0000
1.5975,28.0000
1.6050,28.0000
1.6125,35.0000
1.6200,29.0000
1.6275,32.0000
1.6350,33.0000
1.6425,33.0000
1.6500,35.0000
1.6575,31.0000
1.6650,33.0000
1.6725,34.0000
1.6800,36.0000
1.6875,33.0000
1.6950,28.0000
1.7025,30.0000
1.7100,31.0000
1.7175,33.0000
1.7250,32.0000
1.7325,18.0000
