10.00,193.00
10.01,193.00
10.02,193.00
10.03,193.00
10.04,193.00
10.05,190.00
10.06,190.00
10.07,190.00
10.08,190.00
10.09,190.00
10.10,189.00
10.11,189.00
10.12,189.00
10.13,189.00
10.14,189.00
10.15,187.00
10.16,187.00
10.17,187.00
10.18,187.00
10.19,187.00
10.20,187.00
10.21,187.00
10.22,187.00
10.23,187.00
10.24,187.00
10.25,186.00
10.26,186.00
10.27,186.00
10.28,186.00
10.29,186.00
10.30,184.00
10.31,184.00
10.32,184.00
10.33,184.00
10.34,184.00
10.35,213.00
10.36,213.00
10.37,213.00
10.38,213.00
10.39,213.00
10.40,210.00
10.41,210.00
10.42,210.00
10.43,210.00
10.44,210.00
10.45,205.00
10.46,205.00
10.47,205.00
10.48,205.00
10.49,199.00
10.50,199.00
10.51,199.00
10.52,199.00
10.53,199.00
10.54,195.00
10.55,195.00
10.56,195.00
10.57,195.00
10.58,195.00
10.59,193.00
10.60,193.00
10.61,193.00
10.62,193.00
10.63,193.00
10.64,190.00
10.65,190.00
10.66,190.00
10.67,190.00
10.68,189.00
10.69,189.00
10.70,189.00
10.71,189.00
10.72,189.00
10.73,184.00
10.74,184.00
10.75,184.00
10.76,184.00
10.77,184.00
10.78,184.00
10.79,184.00
10.80,184.00
10.81,184.00
10.82,183.00
10.83,183.00
10.84,183.00
10.85,183.00
10.86,183.00
10.87,181.00
10.88,181.00
10.89,181.00
10.90,181.00
10.91,178.00
10.92,178.00
10.93,178.00
10.94,178.00
10.95,178.00
10.96,179.00
10.97,179.00
10.98,179.00
10.99,179.00
11.00,179.00
11.01,185.00
11.02,185.00
11.03,185.00
11.04,185.00
11.05,183.00
11.06,183.00
11.07,183.00
11.08,183.00
11.09,183.00
11.10,180.00
11.11,180.00
11.12,180.00
11.13,180.00
11.14,175.00
11.15,175.00
11.16,175.00
11.17,175.00
11.18,175.00
11.19,174.00
11.20,174.00
11.21,174.00
11.22,174.00
11.23,167.00
11.24,167.00
11.25,167.00
11.26,167.00
11.27,165.00
11.28,165.00
11.29,165.00
11.30,165.00
11.31,165.00
11.32,161.00
11.33,161.00
11.34,161.00
11.35,161.00
11.36,159.00
11.37,159.00
11.38,159.00
11.39,159.00
11.40,159.00
11.41,155.00
11.42,155.00
11.43,155.00
11.44,155.00
11.45,151.00
11.46,151.00
11.47,151.00
11.48,151.00
11.49,158.00
11.50,158.00
11.51,158.00
11.52,158.00
11.53,158.00
11.54,155.00
11.55,155.00
11.56,155.00
11.57,155.00
11.58,159.00
11.59,159.00
11.60,159.00
11.61,159.00
11.62,157.00
11.63,157.00
11.64,157.00
11.65,157.00
11.66,157.00
11.67,154.00
11.68,154.00
11.69,154.00
11.70,154.00
11.71,151.00
11.72,151.00
11.73,151.00
11.74,151.00
11.75,151.00
11.76,151.00
11.77,151.00
11.78,151.00
11.79,148.00
11.80,148.00
11.81,148.00
11.82,148.00
11.83,148.00
11.84,148.00
11.85,148.00
11.86,148.00
11.87,148.00
11.88,142.00
11.89,142.00
11.90,142.00
11.91,142.00
11.92,138.00
11.93,138.00
11.94,138.00
11.95,138.00
11.96,136.00
11.97,136.00
11.98,136.00
11.99,136.00
12.00,136.00
12.01,135.00
12.02,135.00
12.03,135.00
12.04,135.00
12.05,132.00
12.06,132.00
12.07,132.00
12.08,132.00
12.09,128.00
12.10,128.00
12.11,128.00
12.12,128.00
12.13,125.00
12.14,125.00
12.15,125.00
12.16,125.00
12.17,118.00
12.18,118.00
12.19,118.00
12.20,118.00
12.21,113.00
12.22,113.00
12.23,113.00
12.24,113.00
12.25,111.00
