0.90,212.00
0.91,212.00
0.92,212.00
0.93,212.00
0.94,212.00
0.95,212.00
0.96,212.00
0.97,212.00
0.98,212.00
0.99,212.00
1.00,88.00
1.01,88.00
1.02,88.00
1.03,88.00
1.04,88.00
1.05,88.00
1.06,88.00
1.07,88.00
1.08,88.00
1.09,88.00
1.10,88.00
1.11,88.00
1.12,88.00
1.13,88.00
1.14,88.00
1.15,88.00
1.16,88.00
1.17,88.00
1.18,88.00
1.19,88.00
1.20,88.00
1.21,88.00
1.22,88.00
1.23,88.00
1.24,88.00
1.25,88.00
1.26,88.00
1.27,88.00
1.28,88.00
1.29,88.00
1.30,88.00
1.31,88.00
1.32,88.00
1.33,88.00
1.34,88.00
1.35,88.00
1.36,88.00
1.37,88.00
1.38,88.00
1.39,88.00
1.40,88.00
1.41,88.00
1.42,32.00
1.43,32.00
1.44,32.00
1.45,32.00
1.46,32.00
1.47,32.00
1.48,32.00
1.49,32.00
1.50,32.00
1.51,32.00
1.52,32.00
1.53,32.00
1.54,32.00
1.55,32.00
1.56,32.00
1.57,32.00
1.58,32.00
1.59,32.00
1.60,32.00
1.61,32.00
1.62,32.00
1.63,32.00
1.64,32.00
1.65,32.00
1.66,32.00
1.67,32.00
1.68,32.00
1.69,32.00
1.70,32.00
1.71,32.00
1.72,32.00
1.73,32.00
1.74,17.00
1.75,17.00
1.76,17.00
1.77,17.00
1.78,17.00
1.79,17.00
1.80,17.00
1.81,17.00
1.82,17.00
1.83,17.00
1.84,17.00
1.85,17.00
1.86,17.00
1.87,17.00
1.88,17.00
1.89,17.00
