0.90,212.00
0.91,212.00
0.92,212.00
0.93,212.00
0.94,212.00
0.95,212.00
0.96,212.00
0.97,212.00
0.98,212.00
0.99,212.00
1.00,102.00
1.01,93.00
1.02,96.00
1.03,92.00
1.04,94.00
1.05,85.00
1.06,98.00
1.07,88.00
1.08,100.00
1.09,92.00
1.10,96.00
1.11,101.00
1.12,92.00
1.13,86.00
1.14,88.00
1.15,94.00
1.16,92.00
1.17,89.00
1.18,92.00
1.19,93.00
1.20,85.00
1.21,98.00
1.22,92.00
1.23,90.00
1.24,92.00
1.25,101.00
1.26,93.00
1.27,100.00
1.28,82.00
1.29,99.00
1.30,104.00
1.31,93.00
1.32,89.00
1.33,86.00
1.34,95.00
1.35,92.00
1.36,83.00
1.37,98.00
1.38,90.00
1.39,96.00
1.40,98.00
1.41,98.00
1.42,33.00
1.43,31.00
1.44,34.00
1.45,30.00
1.46,32.00
1.47,32.00
1.48,38.00
1.49,32.00
1.50,35.00
1.51,35.00
1.52,33.00
1.53,31.00
1.54,34.00
1.55,31.00
1.56,32.00
1.57,34.00
1.58,33.00
1.59,34.00
1.60,32.00
1.61,32.00
1.62,33.00
1.63,34.00
1.64,32.00
1.65,31.00
1.66,32.00
1.67,31.00
1.68,33.00
1.69,30.00
1.70,29.00
1.71,33.00
1.72,29.00
1.73,33.00
1.74,14.00
1.75,16.00
1.76,15.00
1.77,19.00
1.78,20.00
1.79,15.00
1.80,21.00
1.81,15.00
1.82,18.00
1.83,16.00
1.84,12.00
1.85,14.00
1.86,15.00
1.87,17.00
1.88,18.00
1.89,17.00
