0.15000,111.00000
0.15025,111.00000
0.15050,110.00000
0.15075,105.00000
0.15100,104.00000
0.15125,104.00000
0.15150,104.00000
0.15175,102.00000
0.15200,102.00000
0.15225,102.00000
0.15250,102.00000
0.15275,101.00000
0.15300,100.00000
0.15325,100.00000
0.15350,94.00000
0.15375,94.00000
0.15400,94.00000
0.15425,94.00000
0.15450,94.00000
0.15475,98.00000
0.15500,98.00000
0.15525,97.00000
0.15550,96.00000
0.15575,95.00000
0.15600,93.00000
0.15625,94.00000
0.15650,93.00000
0.15675,93.00000
0.15700,93.00000
0.15725,95.00000
0.15750,93.00000
0.15775,92.00000
0.15800,91.00000
0.15825,90.00000
0.15850,89.00000
0.15875,88.00000
0.15900,88.00000
0.15925,88.00000
0.15950,87.00000
0.15975,86.00000
0.16000,86.00000
0.16025,88.00000
0.16050,88.00000
0.16075,87.00000
0.16100,87.00000
0.16125,87.00000
0.16150,86.00000
0.16175,86.00000
0.16200,86.00000
0.16225,86.00000
0.16250,86.00000
0.16275,86.00000
0.16300,88.00000
0.16325,88.00000
0.16350,87.00000
0.16375,87.00000
0.16400,87.00000
0.16425,87.00000
0.16450,87.00000
0.16475,86.00000
0.16500,86.00000
0.16525,86.00000
0.16550,86.00000
0.16575,82.00000
0.16600,81.00000
0.16625,81.00000
0.16650,81.00000
0.16675,80.00000
0.16700,80.00000
0.16725,80.00000
0.16750,80.00000
0.16775,80.00000
0.16800,79.00000
0.16825,79.00000
0.16850,79.00000
0.16875,78.00000
0.16900,78.00000
0.16925,77.00000
0.16950,77.00000
0.16975,76.00000
0.17000,76.00000
0.17025,76.00000
0.17050,75.00000
0.17075,74.00000
0.17100,72.00000
0.17125,71.00000
0.17150,70.00000
0.17175,70.00000
0.17200,70.00000
0.17225,69.00000
0.17250,69.00000
0.17275,68.00000
0.17300,68.00000
0.17325,67.00000
0.17350,66.00000
0.17375,67.00000
0.17400,66.00000
0.17425,65.00000
0.17450,65.00000
0.17475,65.00000
0.17500,64.00000
0.17525,64.00000
0.17550,63.00000
0.17575,61.00000
0.17600,61.00000
0.17625,61.00000
0.17650,61.00000
0.17675,56.00000
0.17700,55.00000
0.17725,54.00000
0.17750,54.00000
0.17775,54.00000
0.17800,54.00000
0.17825,54.00000
0.17850,54.00000
0.17875,53.00000
0.17900,53.00000
0.17925,56.00000
0.17950,56.00000
0.17975,56.00000
0.18000,56.00000
0.18025,56.00000
0.18050,56.00000
0.18075,56.00000
0.18100,55.00000
0.18125,54.00000
0.18150,54.00000
0.18175,54.00000
0.18200,54.00000
0.18225,53.00000
0.18250,53.00000
0.18275,53.00000
0.18300,55.00000
0.18325,54.00000
0.18350,54.00000
0.18375,53.00000
0.18400,53.00000
0.18425,51.00000
0.18450,53.00000
