10.00,241.00
10.05,236.00
10.10,235.00
10.15,231.00
10.20,228.00
10.25,223.00
10.30,222.00
10.35,215.00
10.40,214.00
10.45,210.00
10.50,208.00
10.55,207.00
10.60,204.00
10.65,196.00
10.70,194.00
10.75,191.00
10.80,189.00
10.85,186.00
10.90,183.00
10.95,181.00
11.00,177.00
11.05,175.00
11.10,173.00
11.15,169.00
11.20,166.00
11.25,164.00
11.30,162.00
11.35,160.00
11.40,155.00
11.45,150.00
11.50,149.00
11.55,149.00
11.60,146.00
11.65,144.00
11.70,141.00
11.75,131.00
11.80,127.00
11.85,125.00
11.90,123.00
11.95,123.00
12.00,117.00
12.05,114.00
12.10,114.00
12.15,111.00
12.20,105.00
12.25,100.00
12.30,102.00
12.35,100.00
12.40,99.00
12.45,95.00
12.50,93.00
12.55,91.00
12.60,87.00
12.65,81.00
12.70,79.00
12.75,78.00
12.80,77.00
12.85,73.00
12.90,68.00
12.95,66.00
13.00,65.00
13.05,64.00
13.10,64.00
13.15,61.00
13.20,59.00
13.25,56.00
13.30,55.00
13.35,51.00
13.40,50.00
13.45,48.00
13.50,46.00
13.55,45.00
13.60,45.00
13.65,42.00
13.70,42.00
13.75,39.00
13.80,38.00
13.85,38.00
13.90,37.00
13.95,36.00
14.00,34.00
14.05,34.00
14.10,33.00
14.15,30.00
14.20,29.00
14.25,28.00
14.30,28.00
14.35,27.00
14.40,27.00
14.45,26.00
14.50,25.00
14.55,25.00
14.60,25.00
14.65,25.00
14.70,24.00
14.75,23.00
14.80,22.00
14.85,22.00
14.90,20.00
14.95,20.00
15.00,18.00
15.05,18.00
